step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,pid_error,pid_P,pid_I,pid_D,pid_integral,pid_model_raw,pid_static_bias,elapsed_s
10,1786853046.6230595,-3.9309111018868252,0.0,0.0,0.8716843904848179,-2.196584160910047,306.76889578426216,0.8549334307897838,0.35,0.315,0.15,True,0.0157236444075473,True,0.0,0.0,0.0,0.0,0.4807236444075473,0.4807236444075473,False,0.4807236444075473,0.0684000042383559,3.9309111018868252,1.9654555509434126,0.25,-0.029493807388538417,5.0,0.35,0.0,1.5059316158294678
11,1786853046.7735798,-4.1333277292094275,0.0,0.0,0.8941920427506247,-2.686924318679896,306.58226266186267,0.9111784574394244,0.35,0.315,0.15,True,0.01653331091683771,True,0.0,0.0,0.0,0.0,0.48153331091683765,0.48153331091683765,False,0.48153331091683765,0.06910000229254365,4.1333277292094275,2.0666638646047137,0.25,0.010044076333548018,5.0,0.35,0.0,1.656451940536499
12,1786853046.924095,-3.9984844589983197,0.0,0.0,1.0048143986769136,-2.407541092382913,306.31159450103235,1.0595642577916342,0.35,0.315,0.15,True,0.015993937835993278,True,0.0,0.0,0.0,0.0,0.48099393783599326,0.48099393783599326,False,0.48099393783599326,0.06930000381544232,3.9984844589983197,1.9992422294991599,0.25,-0.009572148986305653,5.0,0.35,0.0,1.80696702003479
13,1786853047.0745826,-4.182621233186614,0.0,0.0,1.1119523186105922,-2.728383599885237,306.0986743065826,1.1652088480141942,0.35,0.315,0.15,True,0.016730484932746457,True,0.0,0.0,0.0,0.0,0.48173048493274645,0.48173048493274645,False,0.48173048493274645,0.06819999543949962,4.182621233186614,2.091310616593307,0.25,0.014314454228349118,5.0,0.35,0.0,1.9574546813964844
14,1786853047.225075,-4.006480398512703,0.0,0.0,1.0477177484917868,-2.3978380756989512,305.8373293417342,1.0275289250157529,0.35,0.315,0.15,True,0.01602592159405081,True,0.0,0.0,0.0,0.0,0.4810259215940508,0.4810259215940508,False,0.4810259215940508,0.06929999653948471,4.006480398512703,2.0032401992563513,0.25,-0.012145474967727006,5.0,0.35,0.0,2.1079471111297607
15,1786853047.3753402,-3.8109192449440963,0.0,0.0,0.8963308385257873,-2.1939539283183325,305.57136138594643,0.8387910122580985,0.35,0.315,0.15,True,0.015243676979776386,True,0.0,0.0,0.0,0.0,0.4802436769797764,0.4802436769797764,False,0.4802436769797764,0.09850000060396269,3.8109192449440963,1.9054596224720481,0.25,-0.02189601682338803,5.0,0.35,0.0,2.2582123279571533
16,1786853047.525602,-3.7211687036553895,0.0,0.0,0.9284822010736001,-2.1495507922924397,305.2794920371896,0.9496016344546881,0.35,0.315,0.15,True,0.014884674814621558,True,0.0,0.0,0.0,0.0,0.47988467481462155,0.47988467481462155,False,0.47988467481462155,0.07679999544052407,3.7211687036553895,1.8605843518276948,0.25,-0.014945522233962371,5.0,0.35,0.0,2.4084742069244385
17,1786853047.6759856,-3.671751744303119,0.0,0.0,0.9714251710707257,-2.117419653770072,305.02219799075027,0.9971695790729477,0.35,0.315,0.15,True,0.014687006977212477,True,0.0,0.0,0.0,0.0,0.47968700697721245,0.47968700697721245,False,0.47968700697721245,0.07239999831654131,3.671751744303119,1.8358758721515596,0.25,-0.009095906209733952,5.0,0.35,0.0,2.5588576793670654
18,1786853047.8262274,-3.8912485499112064,0.0,0.0,0.9336435200873537,-2.45216521578974,304.76026381740206,0.9247916619550769,0.35,0.315,0.15,True,0.015564994199644825,True,0.0,0.0,0.0,0.0,0.48056499419964477,0.48056499419964477,False,0.48056499419964477,0.06959999882383272,3.8912485499112064,1.9456242749556032,0.25,0.017757596660501297,5.0,0.35,0.0,2.709099531173706
19,1786853047.9766436,-3.8247832954626517,0.0,0.0,0.8373089053561604,-2.2631447927454817,304.54149225508127,0.8033629199033887,0.35,0.315,0.15,True,0.015299133181850607,True,0.0,0.0,0.0,0.0,0.4802991331818506,0.4802991331818506,False,0.4802991331818506,0.06919999577803537,3.8247832954626517,1.9123916477313259,0.25,-0.0008761447503813802,5.0,0.35,0.0,2.85951566696167
20,1786853048.1271691,-3.7987263887867657,0.0,0.0,0.8321316056822725,-2.2544057494007395,304.3476411101799,0.8372530409683459,0.35,0.315,0.15,True,0.015194905555147064,True,0.0,0.0,0.0,0.0,0.48019490555514704,0.48019490555514704,False,0.48019490555514704,0.06969999958528206,3.7987263887867657,1.8993631943933829,0.25,-0.0026948213815304414,5.0,0.35,0.0,3.0100412368774414
21,1786853048.2772117,-3.8814697994988987,0.0,0.0,0.9183426788094273,-2.38377786756488,304.10012605204776,0.9626305595816619,0.35,0.315,0.15,True,0.015525879197995595,True,0.0,0.0,0.0,0.0,0.48052587919799555,0.48052587919799555,False,0.48052587919799555,0.06939999730093405,3.8814697994988987,1.9407348997494493,0.25,0.006914271918673279,5.0,0.35,0.0,3.160083770751953
22,1786853048.427671,-3.7748228482268424,0.0,0.0,0.9686636186368719,-2.1959636182996003,303.86986985097303,0.9975700137092306,0.35,0.315,0.15,True,0.01509929139290737,True,0.0,0.0,0.0,0.0,0.48009929139290736,0.48009929139290736,False,0.48009929139290736,0.07100000220816582,3.7748228482268424,1.8874114241134212,0.25,-0.0078794338764566,5.0,0.35,0.0,3.3105430603027344
23,1786853048.5781796,-3.705650718144376,0.0,0.0,0.9301270678629798,-2.142852125869815,303.65723723707396,0.9209516812490514,0.35,0.315,0.15,True,0.014822602872577504,True,0.0,0.0,0.0,0.0,0.4798226028725775,0.4798226028725775,False,0.4798226028725775,0.06939999730093405,3.705650718144376,1.852825359072188,0.25,-0.008819895637300528,5.0,0.35,0.0,3.4610517024993896
24,1786853048.7286599,-3.9371882887507517,0.0,0.0,0.9091527348667967,-2.503265282485695,303.4364930037113,0.9075040130147437,0.35,0.315,0.15,True,0.015748753155003008,True,0.0,0.0,0.0,0.0,0.480748753155003,0.480748753155003,False,0.480748753155003,0.06920000305399299,3.9371882887507517,1.9685941443753758,0.25,0.018964204565404916,5.0,0.35,0.0,3.611531972885132
25,1786853048.879171,-3.9230461995772243,0.0,0.0,0.9656503774740366,-2.383831910549352,303.1861396443269,0.9972039308805933,0.35,0.315,0.15,True,0.015692184798308896,True,0.0,0.0,0.0,0.0,0.4806921847983089,0.4806921847983089,False,0.4806921847983089,0.06919999577803537,3.9230461995772243,1.9615230997886122,0.25,0.004369333046758924,5.0,0.35,0.0,3.762042999267578
26,1786853049.0296292,-3.6856812877227534,0.0,0.0,0.9815937534207451,-2.0508000746887625,302.92513959637085,0.9957669068299311,0.35,0.315,0.15,True,0.014742725150891013,True,0.0,0.0,0.0,0.0,0.479742725150891,0.479742725150891,False,0.479742725150891,0.07000000186963007,3.6856812877227534,1.8428406438613767,0.25,-0.020843258525722948,5.0,0.35,0.0,3.912501335144043
